feature	method	group1	group2	p_values	adj_method	p_adjust	description
K08364	edgeR	negative	positive	0.223877280138115	BH	0.663058740496308	merP; periplasmic mercuric ion binding protein
K08365	edgeR	negative	positive	0.416491542332803	BH	0.922279675347703	merR; MerR family transcriptional regulator, mercuric resistance operon regulatory protein
K08368	edgeR	negative	positive	0.0938770112327316	BH	0.334649089050169	yaaU; MFS transporter, putative metabolite transport protein
K08369	edgeR	negative	positive	0.144051036436728	BH	0.476788641727198	ydjE; MFS transporter, putative metabolite:H+ symporter
K08372	edgeR	negative	positive	0.784934256318433	BH	1	pepD; putative serine protease PepD [EC:3.4.21.-]
K08384	edgeR	negative	positive	0.900896995754355	BH	1	spoVD; stage V sporulation protein D (sporulation-specific penicillin-binding protein)
K08475	edgeR	negative	positive	1.13212098551672e-19	BH	1.15287653691786e-17	pgtB; two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB [EC:2.7.13.3]
K08476	edgeR	negative	positive	1.13212098551672e-19	BH	1.15287653691786e-17	pgtA; two-component system, NtrC family, phosphoglycerate transport system response regulator PgtA
K08477	edgeR	negative	positive	0.00761854671714045	BH	0.0369146078047011	pgtE; outer membrane protease E [EC:3.4.21.-]
K08478	edgeR	negative	positive	1.13212098551672e-19	BH	1.15287653691786e-17	pgtC; phosphoglycerate transport regulatory protein PgtC
K08481	edgeR	negative	positive	0.0126045771081258	BH	0.0573447253392767	kaiB; circadian clock protein KaiB
K08482	edgeR	negative	positive	0.0299373126992172	BH	0.125543569383814	kaiC; circadian clock protein KaiC
K08483	edgeR	negative	positive	0.998376528119687	BH	1	ptsI; phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I) [EC:2.7.3.9]
K08484	edgeR	negative	positive	0.2638537693888	BH	0.731795974110562	ptsP; phosphotransferase system, enzyme I, PtsP [EC:2.7.3.9]
K08485	edgeR	negative	positive	3.80663521082507e-06	BH	3.99631291033354e-05	ptsO, npr; phosphocarrier protein NPr
K08566	edgeR	negative	positive	1.15436912434984e-10	BH	1.91129634525563e-09	pla; plasminogen activator [EC:3.4.23.48]
K08587	edgeR	negative	positive	0.00761854671714045	BH	0.0369146078047011	cloSI; clostripain [EC:3.4.22.8]
K08589	edgeR	negative	positive	0.735759593595229	BH	1	rgpA_B; gingipain R [EC:3.4.22.37]
K08591	edgeR	negative	positive	0.977899463870875	BH	1	plsY; acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]
K08598	edgeR	negative	positive	0.00761854671714045	BH	0.0369146078047011	yopJ; YopJ protease family
K08600	edgeR	negative	positive	0.903563836759425	BH	1	srtB; sortase B [EC:3.4.22.71]
K08602	edgeR	negative	positive	0.911343782441138	BH	1	pepF, pepB; oligoendopeptidase F [EC:3.4.24.-]
K08641	edgeR	negative	positive	0.773929375902096	BH	1	vanX; zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]
K08642	edgeR	negative	positive	1	BH	1	lasA; LasA protease [EC:3.4.24.-]
K08643	edgeR	negative	positive	0.0355432667671017	BH	0.146340539047838	zmpB; zinc metalloprotease ZmpB [EC:3.4.24.-]
K08651	edgeR	negative	positive	4.30636672975115e-09	BH	6.1333101908577e-08	E3.4.21.66; thermitase [EC:3.4.21.66]
K08659	edgeR	negative	positive	0.783732257242821	BH	1	pepDA, pepDB; dipeptidase [EC:3.4.-.-]
K08676	edgeR	negative	positive	0.564682855343988	BH	1	tri; tricorn protease [EC:3.4.21.-]
K08678	edgeR	negative	positive	0.727524718418349	BH	1	UXS1, uxs; UDP-glucuronate decarboxylase [EC:4.1.1.35]
K08679	edgeR	negative	positive	0.598430413560863	BH	1	GAE, cap1J; UDP-glucuronate 4-epimerase [EC:5.1.3.6]
K08680	edgeR	negative	positive	0.605199664798829	BH	1	menH; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]
K08681	edgeR	negative	positive	0.648468540334341	BH	1	pdxT, pdx2; pyridoxal 5'-phosphate synthase pdxT subunit [EC:4.3.3.6]
K08682	edgeR	negative	positive	5.75489226387983e-06	BH	5.13319587332931e-05	acpH; acyl carrier protein phosphodiesterase [EC:3.1.4.14]
K08685	edgeR	negative	positive	1	BH	1	qhpA; quinohemoprotein amine dehydrogenase [EC:1.4.9.1]
K08687	edgeR	negative	positive	0.000153240377787464	BH	0.00104264889563631	E3.5.1.59; N-carbamoylsarcosine amidase [EC:3.5.1.59]
K08688	edgeR	negative	positive	0.0456431565660384	BH	0.182155249260937	E3.5.3.3; creatinase [EC:3.5.3.3]
K08691	edgeR	negative	positive	0.246664626362621	BH	0.697741142164636	mcl; malyl-CoA/(S)-citramalyl-CoA lyase [EC:4.1.3.24 4.1.3.25]
K08697	edgeR	negative	positive	0.00144023831455194	BH	0.00817830492742784	ccmL; carbon dioxide concentrating mechanism protein CcmL
K08714	edgeR	negative	positive	0.112440603466378	BH	0.391014278417513	VGSC; voltage-gated sodium channel
K08715	edgeR	negative	positive	1.25117707959269e-12	BH	2.40399118122998e-11	IRPC; inward rectifier potassium channel
K08717	edgeR	negative	positive	0.850469534719782	BH	1	utp; urea transporter
K08720	edgeR	negative	positive	0.138984292183093	BH	0.463280973943643	ompU; outer membrane protein OmpU
K08721	edgeR	negative	positive	1	BH	1	oprJ; outer membrane protein, multidrug efflux system
K08722	edgeR	negative	positive	0.955239074986357	BH	1	yfbR; 5'-deoxynucleotidase [EC:3.1.3.89]
K08723	edgeR	negative	positive	7.35258478272532e-06	BH	6.23948514200718e-05	yjjG; 5'-nucleotidase [EC:3.1.3.5]
K08724	edgeR	negative	positive	0.733576703841414	BH	1	pbpB; penicillin-binding protein 2B
K08728	edgeR	negative	positive	0.893733593547037	BH	1	E2.4.2.6; nucleoside deoxyribosyltransferase [EC:2.4.2.6]
K08738	edgeR	negative	positive	0.574712622184752	BH	1	CYC; cytochrome c
K08744	edgeR	negative	positive	0.979186213653071	BH	1	CRLS; cardiolipin synthase (CMP-forming) [EC:2.7.8.41]
K08851	edgeR	negative	positive	0.00940851678850648	BH	0.0438198912590799	TP53RK, PRPK, BUD32; TP53 regulating kinase and related kinases [EC:2.7.11.1]
K08884	edgeR	negative	positive	0.964461830047555	BH	1	K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]
K08902	edgeR	negative	positive	1.25117707959269e-12	BH	2.40399118122998e-11	psb27; photosystem II Psb27 protein
K08903	edgeR	negative	positive	1.25117707959269e-12	BH	2.40399118122998e-11	psb28; photosystem II 13kDa protein
K08906	edgeR	negative	positive	1.25117707959269e-12	BH	2.40399118122998e-11	petJ; cytochrome c6
K08926	edgeR	negative	positive	0.0831401132629655	BH	0.303275278827892	pufA; light-harvesting complex 1 alpha chain
K08927	edgeR	negative	positive	0.0831401132629655	BH	0.303275278827892	pufB; light-harvesting complex 1 beta chain
K08928	edgeR	negative	positive	0.0831401132629655	BH	0.303275278827892	pufL; photosynthetic reaction center L subunit
K08929	edgeR	negative	positive	0.0831401132629655	BH	0.303275278827892	pufM; photosynthetic reaction center M subunit
K08961	edgeR	negative	positive	0.925361518754165	BH	1	K08961; chondroitin-sulfate-ABC endolyase/exolyase [EC:4.2.2.20 4.2.2.21]
K08963	edgeR	negative	positive	0.962804557759894	BH	1	mtnA; methylthioribose-1-phosphate isomerase [EC:5.3.1.23]
K08964	edgeR	negative	positive	7.65303213518e-20	BH	1.03703380241839e-17	mtnB; methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]
K08965	edgeR	negative	positive	0.862761913967824	BH	1	mtnW; 2,3-diketo-5-methylthiopentyl-1-phosphate enolase [EC:5.3.2.5]
K08967	edgeR	negative	positive	4.5215749430485e-19	BH	2.55803915759503e-17	mtnD, mtnZ, ADI1; 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54]
K08969	edgeR	negative	positive	0.643336196454269	BH	1	mtnE, mtnV; L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase [EC:2.6.1.117]
K08970	edgeR	negative	positive	2.80725989020313e-05	BH	0.000214136803110376	rcnA; nickel/cobalt transporter (NicO) family protein
K08971	edgeR	negative	positive	0.359946897529473	BH	0.845549997656701	K08971; putative membrane protein
K08972	edgeR	negative	positive	0.855156778307132	BH	1	K08972; putative membrane protein
K08973	edgeR	negative	positive	0.394429366459297	BH	0.896299697571828	hemJ; protoporphyrinogen IX oxidase [EC:1.3.99.-]
K08974	edgeR	negative	positive	0.902125393991665	BH	1	K08974; putative membrane protein
K08975	edgeR	negative	positive	0.00940851678850648	BH	0.0438198912590799	K08975; putative membrane protein
K08976	edgeR	negative	positive	0.238736978161698	BH	0.691974827593916	K08976; putative membrane protein
K08977	edgeR	negative	positive	0.00561715260898418	BH	0.0289382819906352	cruF; bisanhydrobacterioruberin hydratase [EC:4.2.1.161]
K08978	edgeR	negative	positive	0.883994361721508	BH	1	TC.BAT1; bacterial/archaeal transporter family protein
K08979	edgeR	negative	positive	0.460925730908228	BH	0.947121495363511	K08979; putative membrane protein
K08981	edgeR	negative	positive	0.551007480130727	BH	1	K08981; putative membrane protein
K08982	edgeR	negative	positive	0.767722201895635	BH	1	K08982; putative membrane protein
K08983	edgeR	negative	positive	1	BH	1	K08983; putative membrane protein
K08984	edgeR	negative	positive	0.239358525133699	BH	0.692154407604902	yjdF; putative membrane protein
K08986	edgeR	negative	positive	0.439513089760812	BH	0.947121495363511	ycgQ; putative membrane protein
K08987	edgeR	negative	positive	0.00391487932661899	BH	0.0204094818136877	K08987; putative membrane protein
K08988	edgeR	negative	positive	0.000622496496233164	BH	0.00385354973858625	K08988; putative membrane protein
K08989	edgeR	negative	positive	0.474592371016155	BH	0.96503536694183	K08989; putative membrane protein
K08990	edgeR	negative	positive	0.000716356844624518	BH	0.00429111796142726	ycjF; putative membrane protein
K08992	edgeR	negative	positive	0.000572344408875094	BH	0.00358669162895059	lapA; lipopolysaccharide assembly protein A
K08993	edgeR	negative	positive	3.80663521082507e-06	BH	3.99631291033354e-05	yhhL; putative membrane protein
K08994	edgeR	negative	positive	0.000883103436442742	BH	0.00517827446896848	yneE, BEST; ion channel-forming bestrophin family protein
K08995	edgeR	negative	positive	0.0460920823155093	BH	0.183473624345178	K08995; putative membrane protein
K08996	edgeR	negative	positive	0.0313535682790012	BH	0.131122725656877	yagU; putative membrane protein
K08997	edgeR	negative	positive	0.000658318545016787	BH	0.00405885601418019	SELENOO, selO; serine/tyrosine/threonine adenylyltransferase [EC:2.7.7.-]
K08998	edgeR	negative	positive	0.975813358898805	BH	1	K08998; uncharacterized protein
K08999	edgeR	negative	positive	0.8363059583253	BH	1	K08999; uncharacterized protein
K09000	edgeR	negative	positive	0.0163002972673353	BH	0.0724853102644969	cmr4; CRISPR-associated protein Cmr4
K09001	edgeR	negative	positive	0.540821932957517	BH	1	anmK; anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]
K09002	edgeR	negative	positive	0.630167863703063	BH	1	csm3; CRISPR-associated protein Csm3
K09003	edgeR	negative	positive	0.181297394120465	BH	0.56204874057752	K09003; uncharacterized protein
K09004	edgeR	negative	positive	0.409283242594795	BH	0.911544634576045	K09004; uncharacterized protein
K09005	edgeR	negative	positive	0.923814097072902	BH	1	K09005; uncharacterized protein
K09007	edgeR	negative	positive	0.898781664966185	BH	1	folE2; GTP cyclohydrolase IB [EC:3.5.4.16]
K09009	edgeR	negative	positive	0.408751745848651	BH	0.911486557348634	K09009; uncharacterized protein
K09011	edgeR	negative	positive	0.778755802173049	BH	1	cimA; (R)-citramalate synthase [EC:2.3.1.182]
K09012	edgeR	negative	positive	1.25117707959269e-12	BH	2.40399118122998e-11	sufR; DeoR family transcriptional regulator, suf operon transcriptional repressor
K09013	edgeR	negative	positive	0.962080952240904	BH	1	sufC; Fe-S cluster assembly ATP-binding protein
K09014	edgeR	negative	positive	0.958913058632851	BH	1	sufB; Fe-S cluster assembly protein SufB
K09015	edgeR	negative	positive	0.971125878800097	BH	1	sufD; Fe-S cluster assembly protein SufD
K09016	edgeR	negative	positive	1.08194589832458e-05	BH	8.83782010529837e-05	rutG; putative pyrimidine permease RutG
K09017	edgeR	negative	positive	0.0725094368262341	BH	0.273308241214245	rutR; TetR/AcrR family transcriptional regulator
K09018	edgeR	negative	positive	1.08194589832458e-05	BH	8.83782010529837e-05	rutA; pyrimidine oxygenase [EC:1.14.99.46]
K09019	edgeR	negative	positive	0.0578713332209621	BH	0.223510648533551	rutE; 3-hydroxypropanoate dehydrogenase [EC:1.1.1.-]
K09020	edgeR	negative	positive	4.34946658731109e-05	BH	0.00031979832549303	rutB; ureidoacrylate peracid hydrolase [EC:3.5.1.110]
K09021	edgeR	negative	positive	1.08194589832458e-05	BH	8.83782010529837e-05	rutC; aminoacrylate peracid reductase
K09022	edgeR	negative	positive	0.975818116623336	BH	1	ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]
K09023	edgeR	negative	positive	1.08194589832458e-05	BH	8.83782010529837e-05	rutD; aminoacrylate hydrolase [EC:3.5.1.-]
K09024	edgeR	negative	positive	8.16025445187843e-06	BH	6.83939021961278e-05	rutF; flavin reductase [EC:1.5.1.-]
K09116	edgeR	negative	positive	0.534672932794018	BH	1	K09116; uncharacterized protein
K09117	edgeR	negative	positive	0.953006281433703	BH	1	K09117; uncharacterized protein
K09118	edgeR	negative	positive	0.99797239886984	BH	1	K09118; uncharacterized protein
K09119	edgeR	negative	positive	0.359946897529473	BH	0.845549997656701	cgi121; KEOPS complex subunit Cgi121
K09121	edgeR	negative	positive	0.994580761979281	BH	1	larC; pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.99.1.12]
K09122	edgeR	negative	positive	1.99817242596674e-08	BH	2.71911659747367e-07	K09122; uncharacterized protein
K09123	edgeR	negative	positive	0.0222619081974627	BH	0.0962067751157512	lhpI; cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]
K09124	edgeR	negative	positive	0.103473782137396	BH	0.363975134634133	K09124; uncharacterized protein
K09125	edgeR	negative	positive	0.892242669431475	BH	1	yhhQ; queuosine precursor transporter
K09126	edgeR	negative	positive	0.0548179611590993	BH	0.214251547825376	K09126; uncharacterized protein
K09127	edgeR	negative	positive	9.88201677864932e-05	BH	0.000688473460861429	cmr3; CRISPR-associated protein Cmr3
K09128	edgeR	negative	positive	0.0201602598639091	BH	0.0879851341203461	K09128; uncharacterized protein
K09129	edgeR	negative	positive	3.87554484298047e-05	BH	0.000289127948603305	K09129; uncharacterized protein
K09131	edgeR	negative	positive	0.914438988410009	BH	1	K09131; uncharacterized protein
K09132	edgeR	negative	positive	0.318043210811699	BH	0.832224418869157	K09132; uncharacterized protein
K09133	edgeR	negative	positive	0.947518863434165	BH	1	K09133; uncharacterized protein
K09134	edgeR	negative	positive	0.848982670041348	BH	1	flA; adenosyl-fluoride synthase [EC:2.5.1.63]
K09136	edgeR	negative	positive	0.185367561933822	BH	0.570289931226411	ycaO; ribosomal protein S12 methylthiotransferase accessory factor
K09137	edgeR	negative	positive	0.692607182664882	BH	1	K09137; uncharacterized protein
K09138	edgeR	negative	positive	0.447612887036192	BH	0.947121495363511	K09138; uncharacterized protein
K09139	edgeR	negative	positive	0.460925730908228	BH	0.947121495363511	K09139; uncharacterized protein
K09140	edgeR	negative	positive	0.359946897529473	BH	0.845549997656701	TSR3; pre-rRNA-processing protein TSR3
K09141	edgeR	negative	positive	0.282495749203506	BH	0.767815403751522	K09141; uncharacterized protein
K09142	edgeR	negative	positive	0.460925730908228	BH	0.947121495363511	SPOUT1; methyltransferase [EC:2.1.1.-]
K09143	edgeR	negative	positive	0.00940851678850648	BH	0.0438198912590799	K09143; uncharacterized protein
K09144	edgeR	negative	positive	0.776317524877187	BH	1	K09144; uncharacterized protein
K09145	edgeR	negative	positive	0.644119732813654	BH	1	K09145; uncharacterized protein
K09148	edgeR	negative	positive	0.00940851678850648	BH	0.0438198912590799	K09148; uncharacterized protein
K09152	edgeR	negative	positive	0.132138899426158	BH	0.445567701707409	K09152; uncharacterized protein
K09153	edgeR	negative	positive	0.857539205915418	BH	1	K09153; small membrane protein
K09154	edgeR	negative	positive	0.460925730908228	BH	0.947121495363511	K09154; uncharacterized protein
K09155	edgeR	negative	positive	0.940346505238158	BH	1	K09155; uncharacterized protein
K09157	edgeR	negative	positive	0.99832023218647	BH	1	K09157; uncharacterized protein
K09158	edgeR	negative	positive	0.375882692009611	BH	0.866330912176056	K09158; uncharacterized protein
K09159	edgeR	negative	positive	0.21887493873272	BH	0.650450328626906	cptB; antitoxin CptB
K09160	edgeR	negative	positive	0.018273481313581	BH	0.0804981765147656	K09160; uncharacterized protein
K09161	edgeR	negative	positive	2.96854672373887e-06	BH	3.35885564482305e-05	K09161; uncharacterized protein
K09162	edgeR	negative	positive	0.649171737895614	BH	1	cld; chlorite dismutase [EC:1.13.11.49]
K09163	edgeR	negative	positive	0.894386115151761	BH	1	K09163; uncharacterized protein
K09164	edgeR	negative	positive	0.585509833705879	BH	1	K09164; uncharacterized protein
K09165	edgeR	negative	positive	0.794325830702995	BH	1	K09165; dodecin
K09166	edgeR	negative	positive	0.0287419029835417	BH	0.120779248438404	K09166; uncharacterized protein
K09167	edgeR	negative	positive	0.456645820034859	BH	0.947121495363511	K09167; uncharacterized protein
K09181	edgeR	negative	positive	0.934255041896048	BH	1	yfiQ; acetyltransferase
K09251	edgeR	negative	positive	0.933884639446184	BH	1	patA; putrescine aminotransferase [EC:2.6.1.82]
K09252	edgeR	negative	positive	2.21267868471208e-18	BH	9.86822391502979e-17	FAEB; feruloyl esterase [EC:3.1.1.73]
K09384	edgeR	negative	positive	0.33420068542565	BH	0.845549997656701	K09384; uncharacterized protein
K09386	edgeR	negative	positive	0.771786801598512	BH	1	K09386; uncharacterized protein
K09456	edgeR	negative	positive	4.31452128385702e-05	BH	0.000317611145112848	aidB; putative acyl-CoA dehydrogenase
K09457	edgeR	negative	positive	0.960879701700253	BH	1	queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]
K09458	edgeR	negative	positive	0.947819386365814	BH	1	fabF, OXSM, CEM1; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
K09459	edgeR	negative	positive	0.0172325612577111	BH	0.0762977893366774	E4.1.1.82; phosphonopyruvate decarboxylase [EC:4.1.1.82]
K09469	edgeR	negative	positive	0.00580606298393693	BH	0.0298109620435753	aepZ; 2-aminoethylphosphonate-pyruvate transaminase
K09470	edgeR	negative	positive	1.7544735506125e-05	BH	0.000136558387187801	puuA; gamma-glutamylputrescine synthase [EC:6.3.1.11]
K09471	edgeR	negative	positive	0.00578971901122468	BH	0.0297520463907341	puuB, ordL; gamma-glutamylputrescine oxidase [EC:1.4.3.-]
K09472	edgeR	negative	positive	1.28644252688298e-05	BH	0.00010221279374844	puuC, aldH; 4-(gamma-glutamylamino)butanal dehydrogenase [EC:1.2.1.99]
K09473	edgeR	negative	positive	1.79479954264265e-05	BH	0.000139342124593985	puuD; gamma-glutamyl-gamma-aminobutyrate hydrolase [EC:3.5.1.94]
K09474	edgeR	negative	positive	0.704094920239187	BH	1	phoN; acid phosphatase (class A) [EC:3.1.3.2]
K09475	edgeR	negative	positive	3.64880923867594e-06	BH	3.99631291033354e-05	ompC; outer membrane pore protein C
K09476	edgeR	negative	positive	6.1660156752813e-06	BH	5.40521603672435e-05	ompF; outer membrane pore protein F
K09477	edgeR	negative	positive	0.460948953599596	BH	0.947121495363511	citT; citrate:succinate antiporter
K09482	edgeR	negative	positive	0.881993045565204	BH	1	gatD; glutamyl-tRNA(Gln) amidotransferase subunit D [EC:6.3.5.7]
K09490	edgeR	negative	positive	0.000113684110602247	BH	0.000783984103588859	HSPA5, BIP; endoplasmic reticulum chaperone BiP [EC:3.6.4.10]
K09516	edgeR	negative	positive	0.0264667482406278	BH	0.112769757148003	RETSAT; all-trans-retinol 13,14-reductase [EC:1.3.99.23]
K09607	edgeR	negative	positive	0.787780708258315	BH	1	ina; immune inhibitor A [EC:3.4.24.-]
K09612	edgeR	negative	positive	5.75489226387983e-06	BH	5.13319587332931e-05	iap; alkaline phosphatase isozyme conversion protein [EC:3.4.11.-]
K09680	edgeR	negative	positive	0.899770109999979	BH	1	PANK1_2_3, CAB1, coaW; type II pantothenate kinase [EC:2.7.1.33]
K09683	edgeR	negative	positive	2.83961184022775e-12	BH	5.21021872185933e-11	hutP; hut operon positive regulatory protein
K09684	edgeR	negative	positive	0.779677247845794	BH	1	pucR; PucR family transcriptional regulator, purine catabolism regulatory protein
K09685	edgeR	negative	positive	0.881244535297237	BH	1	purR; purine operon repressor
K09688	edgeR	negative	positive	8.00267658664698e-06	BH	6.71653213522157e-05	kpsM; capsular polysaccharide transport system permease protein
K09689	edgeR	negative	positive	8.00267658664698e-06	BH	6.71653213522157e-05	kpsT; capsular polysaccharide transport system ATP-binding protein [EC:7.6.2.12]
K09690	edgeR	negative	positive	0.849775876456772	BH	1	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein
K09691	edgeR	negative	positive	0.886991906533246	BH	1	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein
K09692	edgeR	negative	positive	0.915031732998136	BH	1	tagG; teichoic acid transport system permease protein
K09693	edgeR	negative	positive	0.938327462358204	BH	1	tagH; teichoic acid transport system ATP-binding protein [EC:7.5.2.4]
K09696	edgeR	negative	positive	0.876641656503862	BH	1	natB; sodium transport system permease protein
K09697	edgeR	negative	positive	0.910037683329659	BH	1	natA; sodium transport system ATP-binding protein [EC:7.2.2.4]
K09698	edgeR	negative	positive	0.488929609648675	BH	0.982561379087336	gltX; nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]
K09699	edgeR	negative	positive	6.29991698813246e-15	BH	1.8071592862671e-13	DBT, bkdB; 2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168]
K09700	edgeR	negative	positive	0.233165915635412	BH	0.680957913096201	K09700; uncharacterized protein
K09701	edgeR	negative	positive	0.0261446613744729	BH	0.111475143752986	K09701; uncharacterized protein
K09702	edgeR	negative	positive	0.499271974240053	BH	0.99554241123908	K09702; uncharacterized protein
K09703	edgeR	negative	positive	0.186328216379067	BH	0.57238079541282	K09703; uncharacterized protein
K09704	edgeR	negative	positive	0.893590516404373	BH	1	K09704; uncharacterized protein
K09705	edgeR	negative	positive	0.298838972439828	BH	0.799083641841291	K09705; uncharacterized protein
K09706	edgeR	negative	positive	0.906250079940377	BH	1	K09706; uncharacterized protein
K09707	edgeR	negative	positive	0.881630542891249	BH	1	K09707; uncharacterized protein
K09709	edgeR	negative	positive	0.0612054843352602	BH	0.235050602946851	meh; 3-methylfumaryl-CoA hydratase [EC:4.2.1.153]
K09710	edgeR	negative	positive	0.972825460946571	BH	1	ybeB; ribosome-associated protein
K09712	edgeR	negative	positive	5.75489226387983e-06	BH	5.13319587332931e-05	K09712; uncharacterized protein
K09713	edgeR	negative	positive	0.460925730908228	BH	0.947121495363511	K09713; uncharacterized protein
K09716	edgeR	negative	positive	0.00940851678850648	BH	0.0438198912590799	dtdA, GEK1; D-aminoacyl-tRNA deacylase [EC:3.1.1.96]
K09717	edgeR	negative	positive	0.460925730908228	BH	0.947121495363511	K09717; uncharacterized protein
K09720	edgeR	negative	positive	0.460925730908228	BH	0.947121495363511	nrpRI; HTH-type transcriptional regulator, global nitrogen regulator NrpRI
K09721	edgeR	negative	positive	0.359946897529473	BH	0.845549997656701	K09721; uncharacterized protein
K09722	edgeR	negative	positive	0.359946897529473	BH	0.845549997656701	K09722, pps; 4-phosphopantoate---beta-alanine ligase [EC:6.3.2.36]
K09723	edgeR	negative	positive	0.359946897529473	BH	0.845549997656701	ginS; DNA replication factor GINS
K09724	edgeR	negative	positive	0.460925730908228	BH	0.947121495363511	K09724; uncharacterized protein
K09725	edgeR	negative	positive	0.00940851678850648	BH	0.0438198912590799	K09725; uncharacterized protein
K09726	edgeR	negative	positive	0.266746632651391	BH	0.739148265532879	K09726; uncharacterized protein
K09727	edgeR	negative	positive	0.460925730908228	BH	0.947121495363511	K09727; uncharacterized protein
K09728	edgeR	negative	positive	0.359946897529473	BH	0.845549997656701	K09728; uncharacterized protein
K09729	edgeR	negative	positive	0.525872824750433	BH	1	K09729; uncharacterized protein
K09730	edgeR	negative	positive	0.359946897529473	BH	0.845549997656701	K09730; uncharacterized protein
K09732	edgeR	negative	positive	0.132138899426158	BH	0.445567701707409	K09732; uncharacterized protein
K09733	edgeR	negative	positive	0.460925730908228	BH	0.947121495363511	mfnB; (5-formylfuran-3-yl)methyl phosphate synthase [EC:4.2.3.153]
K09735	edgeR	negative	positive	0.359946897529473	BH	0.845549997656701	dpck; GTP-dependent dephospho-CoA kinase [EC:2.7.1.-]
K09736	edgeR	negative	positive	0.00940851678850648	BH	0.0438198912590799	K09736; uncharacterized protein
K09737	edgeR	negative	positive	0.00896552746783112	BH	0.0427963850222251	K09737; uncharacterized protein
K09738	edgeR	negative	positive	0.460925730908228	BH	0.947121495363511	K09738; uncharacterized protein
K09739	edgeR	negative	positive	0.359946897529473	BH	0.845549997656701	mptD; dihydroneopterin aldolase [EC:4.1.2.25]
K09740	edgeR	negative	positive	0.549175163883968	BH	1	K09740; uncharacterized protein
K09741	edgeR	negative	positive	0.359946897529473	BH	0.845549997656701	pcc1; KEOPS complex subunit Pcc1
K09744	edgeR	negative	positive	0.452084636861018	BH	0.947121495363511	K09744; uncharacterized protein
K09746	edgeR	negative	positive	0.00940851678850648	BH	0.0438198912590799	K09746; uncharacterized protein
K09747	edgeR	negative	positive	0.969481253784333	BH	1	ebfC; nucleoid-associated protein EbfC
K09748	edgeR	negative	positive	0.982864610246441	BH	1	rimP; ribosome maturation factor RimP
K09749	edgeR	negative	positive	0.997868450081897	BH	1	K09749; uncharacterized protein
K09758	edgeR	negative	positive	0.636217168912628	BH	1	asdA; aspartate 4-decarboxylase [EC:4.1.1.12]
K09759	edgeR	negative	positive	0.943874768139925	BH	1	aspC, aspS; nondiscriminating aspartyl-tRNA synthetase [EC:6.1.1.23]
K09760	edgeR	negative	positive	0.990142082751121	BH	1	rmuC; DNA recombination protein RmuC
K09761	edgeR	negative	positive	0.987077816744185	BH	1	rsmE; 16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193]
K09762	edgeR	negative	positive	0.989824333761176	BH	1	K09762; uncharacterized protein
K09763	edgeR	negative	positive	1.25117707959269e-12	BH	2.40399118122998e-11	K09763; uncharacterized protein
K09764	edgeR	negative	positive	0.815529930192024	BH	1	K09764; uncharacterized protein
K09765	edgeR	negative	positive	0.983962292214414	BH	1	queH; epoxyqueuosine reductase [EC:1.17.99.6]
K09766	edgeR	negative	positive	0.932562721459667	BH	1	K09766; uncharacterized protein
K09767	edgeR	negative	positive	0.541700475884088	BH	1	yajQ; cyclic-di-GMP-binding protein
K09768	edgeR	negative	positive	0.959764290890527	BH	1	K09768; uncharacterized protein
K09769	edgeR	negative	positive	0.936920479939169	BH	1	K09769; uncharacterized protein
K09770	edgeR	negative	positive	0.996232646798852	BH	1	K09770; uncharacterized protein
K09771	edgeR	negative	positive	0.483297532479289	BH	0.97442498645638	TC.SMR3; small multidrug resistance family-3 protein
K09772	edgeR	negative	positive	0.975580553197967	BH	1	sepF; cell division inhibitor SepF
K09773	edgeR	negative	positive	0.83839603087748	BH	1	ppsR; [pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]
K09774	edgeR	negative	positive	0.30095411333629	BH	0.802777426759391	lptA; lipopolysaccharide export system protein LptA
K09775	edgeR	negative	positive	0.946208758334117	BH	1	K09775; uncharacterized protein
